YEAR,PSTATABB,ORISPL,PNAME,NAMEPCAP,LAT,LON,PLFUELCT,governor,state,Start_Year,End_Year,party
2014,MN,55571,Ruthton Ridge LLC,1.9,44.2128,-96.2131,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56208,S&P Windfarm LLC,2,43.651389,-95.3825,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57665,SAF Hydroelectric LLC,9.599999999999998,44.978889,-93.247777,HYDRO,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56583,Salty Dog I LLC,1.3,44.287778,-96.433333,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56584,Salty Dog II LLC,1.3,44.314722,-96.325833,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,50639,Sappi Cloquet Mill,96.5,46.7243,-92.4298,BIOMASS,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,50252,Sartell Dam,9.299999999999999,45.617996,-94.200786,HYDRO,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,1899,Scanlon,1.6,46.709126,-92.421733,HYDRO,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56577,Shane's Wind Machine,1.3,44.1508,-96.1361,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,55354,Shaokatan Hills LLC,11.8,44.421711,-96.434694,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,58950,Sibley Wind,19.5,44.519167,-94.437778,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,58164,Slayton Solar,1.7,43.980278,-95.767222,SOLAR,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57903,SMMPA Methane Energy Facility,1.6,45.847778,-93.354167,BIOMASS,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,55570,Soliloquoy Ridge LLC,1.9,44.2364,-96.2331,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,58691,South Fork Wind Farm,13,43.591111,-95.408333,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,55569,Spartan Hills LLC,1.9,44.2358,-96.2383,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57017,Spruce Ridge Gas Recovery,3.2,44.8158,-94.2489,BIOMASS,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,58995,St. Olaf Wind Turbine,1.6,44.462222,-93.192778,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,59709,St. Paul Intl Airport Red & Blue Parking,2.3,44.88,-93.21,SOLAR,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56409,Stahl Wind Energy,1.7,44.0256,-96.4303,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,55562,Sun River LLC,1.9,44.4289,-96.4358,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56586,Sunset Breeze LLC,1.3,43.5811,-95.78,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,1900,Sylvan,1.7999999999999998,46.305,-94.3775,HYDRO,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56630,Taconite Ridge 1 Wind Energy Center,25,47.5747,-92.5917,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56199,TG Windfarm LLC,2,43.9897,-96.2236,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,2014,Thief River Falls,6.5,48.114262,-96.179176,HYDRO,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,1901,Thomson,72.6,46.655,-92.3333,HYDRO,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56202,Tofteland Windfarm LLC,2,43.980278,-96.223333,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56296,Trimont Area Wind Farm,100.5,43.7938,-94.8499,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57255,Trishe Wind Minnesota,340,45.153889,-94.881111,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,55561,Tsar Nicholas LLC,1.9,44.42,-96.4347,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57069,Twin Cities Hydro LLC,18,44.9156,-93.1994,HYDRO,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,55568,Twin Lake Hills LLC,1.9,44.2258,-96.2789,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57351,Uilk Wind LLC,4.5,43.9811,-96.4269,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57732,UMM Wind Turbine,1.7,45.5897,-95.877033,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57434,Valley View Transmission LLC,10,43.902753,-96.021744,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56153,Viking Wind Partners,12,43.983462,-96.011809,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,2018,Virginia,30.2,47.522428,-92.540951,BIOMASS,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56585,Wallys Wind Farm LLC,1.3,44.2851,-96.43325,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56876,Wapsipinicon Wind Project,100.5,43.8006,-92.6822,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,58617,Water Reclamation Plant,2,44.064722,-92.469167,BIOMASS,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57823,WCROC Wind Farm,1.7,45.589722,-95.876944,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57248,Welcome Wind Turbine,2.1,43.6825,-94.5892,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56203,Westridge Windfarm LLC,2,43.988611,-96.215556,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,1934,Wilmarth,25,44.1967,-94.0009,BIOMASS,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,55782,Wilmont Hills LLC,1.5,43.754739,-95.853447,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56205,Windcurrent Farms LLC,2,44.0236,-96.0789,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56544,Windom Wind Project,15.6,43.9578,-95.1306,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56579,Windy Dog I LLC,1.3,44.2851,-96.4257,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,57547,Winona County Wind LLC,1.5,44.1125,-91.924722,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,55567,Winters Spawn LLC,1.9,44.2081,-96.1989,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,1902,Winton,4,47.9344,-91.7639,HYDRO,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,56589,Wolf Wind Enterprises LLC,1.3,43.581111,-95.775833,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,55342,Woodstock Windfarm,10.2,43.985833,-96.078611,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MN,2024,Worthington,19.599999999999998,43.63349,-95.609234,WIND,Mark Dayton,Minnesota,2011,2019,Democrat
2014,MO,56896,Ameresco Jefferson City,3,38.33,-92.16,BIOMASS,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,59310,"Black Oak Power Producers, LLC",4,37.231944,-92.453889,BIOMASS,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,58959,Butler Solar Power Project,2.8,38.27,-94.35,SOLAR,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,6153,Callaway,1235.8,38.758919,-91.778841,NUCLEAR,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,6140,Clarence Cannon,58,39.524791,-91.643969,HYDRO,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,56536,Cow Branch Wind Power LLC,50.4,40.4535,-95.4683,WIND,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,56537,CR Clearing LLC,50.4,40.2572,-94.6722,WIND,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,56767,Farmers City Wind LLC,146,40.575,-95.5228,WIND,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,6141,Harry Truman,161.4,38.2623,-93.4062,HYDRO,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,59714,IKEA St. Louis 410,1,38.634995,-90.245549,SOLAR,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,56538,Loess Hills Wind Farm LLC,5,40.4144,-95.54,WIND,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,57189,Lost Creek Wind Energy Facility,150,39.981389,-94.518056,WIND,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,59729,Macon Solar Power  Project,2.8,39.76,-92.46,SOLAR,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,58421,Missouri Center for Waste to Energy,2.4,38.724722,-93.278889,BIOMASS,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,2099,Niangua,3,37.9385,-92.847701,HYDRO,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,56404,Noble Hill Landfill,3.2,37.3811,-93.3514,BIOMASS,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,2106,Osage Dam,208,38.2044,-92.6239,HYDRO,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,6280,Ozark Beach,16,36.658995,-93.1235,HYDRO,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,59110,Springfield Solar 1 LLC,4.9,37.246389,-93.166389,SOLAR,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,58024,St Joseph Landfill Generating Station,1.6,39.674444,-94.776111,BIOMASS,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,2124,Stockton Hydro,52,37.6936,-93.7691,HYDRO,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,2166,Table Rock,200,36.597,-93.3086,HYDRO,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,2108,Taum Sauk,408,37.520833,-90.834722,HYDRO,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MO,56555,Wind Capital Holdings LLC,56.7,40.1006,-94.4869,WIND,Jeremiah W. (Jay) Nixon,Missouri,2009,2017,Democrat
2014,MS,10610,Georgia-Pacific Monticello Paper,64.80000000000001,31.6285,-90.0809,BIOMASS,Phil Bryant,Mississippi,2012,2016,Republican
2014,MS,6072,Grand Gulf,1440,32.0081,-91.0478,NUCLEAR,Phil Bryant,Mississippi,2012,2016,Republican
2014,MS,54100,International Paper Vicksburg Mill,50.5,32.5292,-90.7742,BIOMASS,Phil Bryant,Mississippi,2012,2016,Republican
2014,MS,10233,Leaf River Cellulose LLC,50.4,31.2434,-89.0456,BIOMASS,Phil Bryant,Mississippi,2012,2016,Republican
2014,MS,57408,Prairie Bluff,1.6,33.954444,-88.9925,BIOMASS,Phil Bryant,Mississippi,2012,2016,Republican
2014,MS,50184,Weyerhaeuser Columbus MS,128.6,33.3602,-88.46,BIOMASS,Phil Bryant,Mississippi,2012,2016,Republican
2014,MT,6459,Big Fork,4.1,48.0592,-114.0708,HYDRO,NA,NA,NA,NA,NA
2014,MT,2181,Black Eagle,24,47.521331,-111.261442,HYDRO,NA,NA,NA,NA,NA
2014,MT,54006,Broadwater Power Project,9.7,46.12061,-111.407656,HYDRO,NA,NA,NA,NA,NA
2014,MT,6400,Canyon Ferry,49.800000000000004,46.649026,-111.727874,HYDRO,NA,NA,NA,NA,NA
2014,MT,2182,Cochrane,60.4,47.5375,-111.194969,HYDRO,NA,NA,NA,NA,NA
2014,MT,56782,Diamond Willow Wind Facility,30,46.2753,-104.1836,WIND,NA,NA,NA,NA,NA
2014,MT,58966,Fairfield Wind,10,47.723333,-111.965278,WIND,NA,NA,NA,NA,NA
2014,MT,58392,Flint Creek Hydroelectric LLC,2,46.2275,-113.294722,HYDRO,NA,NA,NA,NA,NA
2014,MT,6623,Fort Peck,185.3,48.0122,-106.4123,HYDRO,NA,NA,NA,NA,NA
2014,MT,57748,Gordon Butte Wind LLC,9.6,46.411944,-110.337777,WIND,NA,NA,NA,NA,NA
2014,MT,2185,Hauser,17,46.765941,-111.887341,HYDRO,NA,NA,NA,NA,NA
2014,MT,2186,Holter,38.4,46.9915,-112.0047,HYDRO,NA,NA,NA,NA,NA
2014,MT,59758,"Horse Thief Wind Project, LLC",80,45.223629,-108.745184,WIND,NA,NA,NA,NA,NA
2014,MT,56591,Horseshoe Bend Wind Park,9,47.4983,-111.4392,WIND,NA,NA,NA,NA,NA
2014,MT,2203,Hungry Horse,428,48.341521,-114.01443,HYDRO,NA,NA,NA,NA,NA
2014,MT,58175,Jawbone Wind Project,131.1,46.508056,-109.727778,WIND,NA,NA,NA,NA,NA
2014,MT,56377,Judith Gap Wind Energy Center,135,46.5725,-109.7531,WIND,NA,NA,NA,NA,NA
2014,MT,2188,Kerr,207.6,47.6777,-114.2339,HYDRO,NA,NA,NA,NA,NA
2014,MT,6172,Libby,525,48.4098,-115.3143,HYDRO,NA,NA,NA,NA,NA
2014,MT,6422,Madison Dam,8.8,45.487869,-111.633807,HYDRO,NA,NA,NA,NA,NA
2014,MT,2190,Milltown,3,46.869722,-113.878055,HYDRO,NA,NA,NA,NA,NA
2014,MT,2191,Morony,54,47.581737,-111.060898,HYDRO,NA,NA,NA,NA,NA
2014,MT,59756,"Mud Springs Wind Project, LLC",80,45.114387,-108.663391,WIND,NA,NA,NA,NA,NA
2014,MT,57963,Musselshell Wind Project,10,46.275278,-109.482778,WIND,NA,NA,NA,NA,NA
2014,MT,57965,Musselshell Wind Project Two LLC,10,46.275278,-109.482778,WIND,NA,NA,NA,NA,NA
2014,MT,2192,Mystic,12,45.225741,-109.762489,HYDRO,NA,NA,NA,NA,NA
2014,MT,57049,NaturEner Glacier Wind Energy 1,106.5,48.51,-112.1097,WIND,NA,NA,NA,NA,NA
2014,MT,57050,NaturEner Glacier Wind Energy 2,103.5,48.5333,-112.1847,WIND,NA,NA,NA,NA,NA
2014,MT,57995,NaturEner Rim Rock Energy,189,48.820278,-112.103333,WIND,NA,NA,NA,NA,NA
2014,MT,2199,Noxon Rapids,532.4000000000001,47.953889,-115.733611,HYDRO,NA,NA,NA,NA,NA
2014,MT,59757,"Pryor Caves Wind Project, LLC",80,45.165525,-108.693138,WIND,NA,NA,NA,NA,NA
2014,MT,2193,Rainbow (MT),95.6,47.5344,-111.2045,HYDRO,NA,NA,NA,NA,NA
2014,MT,2194,Ryan,50.4,47.569939,-111.122546,HYDRO,NA,NA,NA,NA,NA
2014,MT,10138,South Dry Creek Hydro,2,45.206341,-109.1652,HYDRO,NA,NA,NA,NA,NA
2014,MT,58218,Spion Kop Wind Farm,40,47.333333,-110.639167,WIND,NA,NA,NA,NA,NA
2014,MT,58523,Stoltze CoGen1,3.8,48.286944,-114.243611,BIOMASS,NA,NA,NA,NA,NA
2014,MT,2195,Thompson Falls,87.1,47.593155,-115.358237,HYDRO,NA,NA,NA,NA,NA
2014,MT,56499,Tiber Dam Hydroelectric Plant,7.5,48.318,-111.1018,HYDRO,NA,NA,NA,NA,NA
2014,MT,57690,Turnbull Hydro,13,47.605278,-112.096944,HYDRO,NA,NA,NA,NA,NA
2014,MT,59003,Two Dot Wind Farm,9.7,46.449444,-110.087222,WIND,NA,NA,NA,NA,NA
2014,MT,2204,Yellowtail,250,45.307406,-107.957515,HYDRO,NA,NA,NA,NA,NA
2014,NC,59534,4Oaks,5,35.4325,-78.411667,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,57363,510 REPP One,1.3,36.4972,-77.6058,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59795,Ahoskie,5,36.306369,-76.993138,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58806,Albemarle Solar Center LLC,5,35.293056,-77.556944,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59901,Albertson Solar LLC,5,35.093021,-77.812667,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58344,AM Best Farm,5,35.418889,-77.985556,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59516,American Legion PV 1,20,36.418333,-77.655833,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58730,Amethyst Solar,3,35.316944,-81.926389,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59115,Anderson Farm LLC,1.9,34.975556,-78.516667,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59497,Andrew Solar,5,35.1608,-77.1099,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58731,Angel Solar,5,35.651111,-81.208611,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58867,Angier Farm,5,35.516389,-78.75,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59211,Angus Holdings,5,35.025556,-78.108333,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58264,Apple Data Center - Fuel Cell 1&2,10.5,35.588333,-81.266667,BIOMASS,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58701,Apple Data Center - PV2,20,35.738889,-81.207778,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,57994,Apple Data Center PV,21,35.588135,-81.25198,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59474,Apple Data Center PV3,17.5,35.715,-81.15,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58828,Apple One,5,35.629444,-81.156944,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58492,"Ararat Rock Solar, LLC",3.5,36.461111,-80.600556,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58801,"Arba Solar, LLC",2,35.396389,-77.703611,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58315,Arndt Farm,5,35.779167,-81.175556,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59566,Ashley Solar Farm,4,36.126111,-80.798889,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59694,"Aspen Solar, LLC",5,34.791163,-78.012122,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58732,Audrey Solar,3,35.328056,-81.621944,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59707,Aulander Solar,5,36.253,-77.081,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58733,Austin Solar,2,35.613889,-81.132222,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,54801,Avalon/Mayo Hydropower,1.2000000000000002,36.423715,-79.952494,HYDRO,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58792,Ayrshire,19.4,35.283056,-81.615278,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59127,Bailey Farm LLC,5,35.7875,-78.139722,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59517,Baker PV 1,5,36.270278,-77.060278,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59828,Balsam,5,35.458889,-79.173889,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59038,Battleground,3.5,35.22,-81.33,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,2741,Bear Creek Dam,9,35.242677,-83.072007,HYDRO,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59567,Bearford Farm Solar Project,5,34.61,-77.924167,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59488,Bearford Solar II,4.9,34.611944,-77.928889,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58955,BearPond Solar Center LLC,4.8,36.276111,-78.377222,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59887,"Beaufort Solar, LLC",15,35.456,-77.134,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59511,Beetle Solar,4,35.1785,-81.665,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58314,Belwood Farm,4,35.47,-81.508333,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59515,Benthall Bridge PV 1,5,36.42,-77.100278,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58734,Beth Solar,5,35.968889,-79.619167,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58843,"Bethel Price Solar, LLC",5,35.794722,-77.381111,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59173,Bethel Solar,5,35.75,-77.385,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59039,Beulaville,2,34.9,-77.78,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59930,"BG Stewart Solar Farm, LLC",5,34.970486,-80.389622,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58736,Big Boy Solar,3,36.078056,-79.633889,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58737,Binks Solar,4,36,-79.0525,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58667,Biscoe Solar LLC,5,35.383889,-79.770278,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,55488,Blackburn Landfill Co-Generation,2.9,35.6067,-81.3006,BIOMASS,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58868,Bladenboro Farm,5,34.535,-78.813056,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,2707,Blewett,94.6,34.9833,-79.8775,HYDRO,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59970,"Bloomsbury Solar, LLC",5,36.432,-78.272,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58605,Blueberry One,5,35.313889,-78.154167,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58349,Bolton Farm,5,36.421667,-78.132222,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58807,Boseman Solar Center LLC,5,36.008056,-77.81,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59996,Boykin PV1,17,35.113386,-78.750423,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59568,Bradley Farm,5,35.282222,-81.643056,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59154,Bradley PV1,5,36.260556,-77.076389,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59706,BRE,5,36.372546,-78.598507,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,2719,Bridgewater,27.7,35.7428,-81.8372,HYDRO,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59762,"Broadway Solar Center, LLC",5,34.309261,-78.831433,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,6014,Brunswick Nuclear,2003.2,33.9597,-78.0114,NUCLEAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58735,Buddy Solar,4,35.541944,-80.363333,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59212,Calypso Farm,5,35.153611,-78.118889,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59966,Camp Lejeune Solar,12.8,34.725699,-77.350273,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59499,Candace Solar,5,35.487,-78.1922,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59017,Carol Jean Solar,4,36.316111,-80.144444,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59156,Carter PV1,5,35.021111,-78.7875,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58849,Castalia Solar,2,36,-77.783333,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59451,CBC Solar Energy Gen Fac Phase 2,2.5,35.674444,-78.526111,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,2743,Cedar Cliff,6.4,35.2531,-83.0983,HYDRO,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58311,Chadbourn Farm,5,34.193889,-78.454444,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58738,Charlie Solar,4.5,35.971944,-79.609444,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58722,Charlotte Solar,5,35.261944,-81.821667,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,2778,Chatuge,13.2,35.019131,-83.791438,HYDRO,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59100,Chauncey Farm LLC,4.9,34.3375,-78.521944,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59508,Chei Solar,5,35.8918,-78.1823,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,54899,Cheoah,220,35.4478,-83.9383,HYDRO,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59899,"Choco Solar, LLC",5,35.482032,-77.113067,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58675,Chocowinity Solar LLC,5,35.515,-77.09,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59711,"CII Methane Management IV, LLC",1.6,35.511903,-78.433794,BIOMASS,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58674,Cirrus Solar LLC,5,35.969444,-78.265,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59929,"Cline Solar Farm, LLC",5,35.72,-81.417,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59213,Clipperton Holdings,5,34.966944,-78.354444,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,10381,Coastal Carolina Clean Power LLC,44.1,35.0217,-77.8583,BIOMASS,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59937,"Coats Solar Farm, LLC",5,35.414507,-78.690576,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59439,"COC Surry LFG, LLC",1.6,36.438611,-80.568333,BIOMASS,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,58723,Colin Solar,4,35.261111,-81.861389,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,57896,Concord Energy,9.6,35.34598,-80.670385,BIOMASS,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59818,Concord Farm,5.2,35.444235,-80.663641,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59944,"Conetoe II Solar, LLC",80,35.822,-77.481,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,59663,"Cornwall Solar Center, LLC",5,36.366944,-78.626111,SOLAR,Pat McCrory,North Carolina,2013,2016,Republican
2014,NC,2722,Cowans Ford,350,35.4346,-80.9588,HYDRO,Pat McCrory,North Carolina,2013,2016,Republican
